zip_code,year,month,market_total_cost,market_total_kw,market_count
94928,2021.0,Feb,271017.61,67.2,12
94930,2021.0,Feb,88793.26,13.12,3
94931,2021.0,Feb,100249.0,18.86,3
94933,2021.0,Feb,25715.0,5.92,1
94939,2021.0,Feb,321833.18,68.44,7
94941,2021.0,Feb,535383.84,96.69,16
94945,2021.0,Feb,262225.3,55.17,8
94946,2021.0,Feb,24392.06,5.81,1
94947,2021.0,Feb,305017.45,50.63,10
94949,2021.0,Feb,393567.54,80.3,10
94951,2021.0,Feb,114742.0,9.85,2
94952,2021.0,Feb,144314.55,45.08,6
94954,2021.0,Feb,101903.14,27.84,6
94957,2021.0,Feb,293106.0,25.27,3
94960,2021.0,Feb,183534.86,36.75,6
94963,2021.0,Feb,21688.3,6.48,1
94965,2021.0,Feb,78020.0,20.7,2
95002,2021.0,Feb,16695.0,7.37,1
95003,2021.0,Feb,369754.44,70.91,10
95005,2021.0,Feb,64387.62,17.33,2
95007,2021.0,Feb,45100.0,11.34,1
95008,2021.0,Feb,314468.18,76.98,11
95010,2021.0,Feb,72582.27,8.96,2
95012,2021.0,Feb,63367.72,4.26,1
95014,2021.0,Feb,448869.58,110.46,19
95018,2021.0,Feb,32015.2,7.52,2
95020,2021.0,Feb,338468.91,79.97,15
95023,2021.0,Feb,530675.98,106.95,23
95030,2021.0,Feb,384091.46,84.62,8
95032,2021.0,Feb,264168.0,46.55,6
95033,2021.0,Feb,161780.0,32.84,4
95035,2021.0,Feb,442295.58,103.3,13
95037,2021.0,Feb,702834.61,153.07,17
95041,2021.0,Feb,22749.93,5.67,1
95045,2021.0,Feb,107550.73,19.41,3
95046,2021.0,Feb,161814.0,39.82,3
95060,2021.0,Feb,444078.75,109.94,17
95062,2021.0,Feb,94750.0,27.76,6
95065,2021.0,Feb,44000.68,7.36,2
95066,2021.0,Feb,54402.0,13.27,2
95070,2021.0,Feb,436700.41,118.28,13
95073,2021.0,Feb,126501.83,19.69,3
95076,2021.0,Feb,208165.2,41.03,6
95110,2021.0,Feb,32125.0,5.75,1
95111,2021.0,Feb,306028.91,65.34,8
95112,2021.0,Feb,199467.86,39.36,6
95116,2021.0,Feb,138570.67,35.23,5
95117,2021.0,Feb,135583.39,33.66,6
95118,2021.0,Feb,273756.89,54.58,10
95119,2021.0,Feb,150250.42,33.89,6
95120,2021.0,Feb,935488.63,218.38,29
95121,2021.0,Feb,194113.97,60.15,8
95122,2021.0,Feb,114333.51,28.97,8
95123,2021.0,Feb,418320.5,97.67,16
95124,2021.0,Feb,704652.24,162.11,25
95125,2021.0,Feb,529318.38,110.06,18
95126,2021.0,Feb,63733.5,19.33,3
95127,2021.0,Feb,136284.13,30.58,7
95128,2021.0,Feb,176010.0,43.6,7
95129,2021.0,Feb,294777.76,74.17,11
95130,2021.0,Feb,165584.72,46.72,7
95131,2021.0,Feb,153079.31,40.05,7
95132,2021.0,Feb,189184.0,53.37,8
95133,2021.0,Feb,93153.26,16.83,3
95135,2021.0,Feb,424230.66,107.33,15
95136,2021.0,Feb,339069.09,65.35,10
95138,2021.0,Feb,332768.95,68.72,10
95139,2021.0,Feb,65249.88,14.19,3
95148,2021.0,Feb,197673.81,51.26,7
95203,2021.0,Feb,64003.32,12.86,3
95204,2021.0,Feb,128718.0,25.71,5
95205,2021.0,Feb,61465.2,16.38,3
95206,2021.0,Feb,893095.88,198.72,39
95207,2021.0,Feb,140901.96,31.89,4
95209,2021.0,Feb,508347.19,109.8,16
95210,2021.0,Feb,184116.33,45.04,5
95212,2021.0,Feb,254964.0,82.12,12
95215,2021.0,Feb,70600.0,16.0,3
95219,2021.0,Feb,391140.08,91.52,10
95220,2021.0,Feb,67971.0,24.32,3
95222,2021.0,Feb,111442.78,22.12,3
95227,2021.0,Feb,60000.0,18.56,1
95228,2021.0,Feb,151001.24,35.19,5
95230,2021.0,Feb,53196.0,7.75,1
95236,2021.0,Feb,26857.38,22.29,2
95237,2021.0,Feb,72566.0,9.75,1
95240,2021.0,Feb,16000.0,5.71,1
95242,2021.0,Feb,27283.0,8.12,1
95249,2021.0,Feb,10000.0,7.67,1
95252,2021.0,Feb,137885.38,26.14,5
95254,2021.0,Feb,25249.66,6.34,1
95258,2021.0,Feb,52660.56,10.34,1
95301,2021.0,Feb,241869.8,73.76,8
95304,2021.0,Feb,268620.52,64.31,7
95309,2021.0,Feb,48561.0,7.29,1
95310,2021.0,Feb,60000.0,18.77,1
95320,2021.0,Feb,361076.6,68.44,6
95322,2021.0,Feb,196183.99,36.1,5
95327,2021.0,Feb,111463.66,39.0,4
95330,2021.0,Feb,197368.56,48.86,11
95334,2021.0,Feb,74946.01,15.94,2
95336,2021.0,Feb,656236.28,158.65,26
95337,2021.0,Feb,1129064.77,286.3,38
95338,2021.0,Feb,140985.2,29.21,4
95340,2021.0,Feb,476070.11,123.25,9
95341,2021.0,Feb,30999.55,9.22,1
95348,2021.0,Feb,97461.4,25.5,4
95360,2021.0,Feb,112583.34,20.21,3
95361,2021.0,Feb,416702.2,99.72,12
95366,2021.0,Feb,200733.78,50.78,6
95367,2021.0,Feb,174791.5,39.22,6
95370,2021.0,Feb,486518.6,92.74,12
95372,2021.0,Feb,13000.0,8.28,1
95376,2021.0,Feb,743603.0,161.81,28
95377,2021.0,Feb,593520.54,146.73,21
95379,2021.0,Feb,34061.0,10.54,2
95383,2021.0,Feb,20889.6,3.72,1
95388,2021.0,Feb,41000.0,9.18,1
95401,2021.0,Feb,189105.0,47.86,7
95403,2021.0,Feb,297859.74,49.05,9
95404,2021.0,Feb,582176.18,115.69,17
95405,2021.0,Feb,106519.78,23.42,3
95407,2021.0,Feb,85193.56,20.39,3
95409,2021.0,Feb,393927.6,79.12,11
95415,2021.0,Feb,60408.0,5.5,1
95422,2021.0,Feb,93267.0,20.17,3
95423,2021.0,Feb,51119.0,11.26,2
95425,2021.0,Feb,85776.0,19.86,3
95436,2021.0,Feb,156564.29,31.8,4
95437,2021.0,Feb,42043.0,4.44,1
95442,2021.0,Feb,45333.0,4.62,1
95445,2021.0,Feb,53750.0,5.95,1
95448,2021.0,Feb,53001.0,13.31,2
95451,2021.0,Feb,232393.25,46.76,6
95453,2021.0,Feb,140608.94,26.91,3
95461,2021.0,Feb,13047.0,3.0,1
95462,2021.0,Feb,20618.0,4.93,1
95465,2021.0,Feb,58935.16,4.0,1
95467,2021.0,Feb,40115.0,7.36,1
95472,2021.0,Feb,464136.74,110.38,13
95476,2021.0,Feb,583385.19,109.42,16
95482,2021.0,Feb,17326.22,3.72,1
95490,2021.0,Feb,28416.0,10.66,1
95492,2021.0,Feb,288080.18,57.9,10
95497,2021.0,Feb,87266.05,14.43,3
95503,2021.0,Feb,71284.0,17.0,3
95519,2021.0,Feb,48695.0,13.23,2
95521,2021.0,Feb,112209.0,28.67,5
95540,2021.0,Feb,14427.0,3.46,1
95547,2021.0,Feb,20423.0,5.32,1
95587,2021.0,Feb,46234.0,8.7,1
95602,2021.0,Feb,162770.0,49.58,7
95603,2021.0,Feb,425986.49,103.38,10
95605,2021.0,Feb,38038.0,12.22,2
95606,2021.0,Feb,52028.0,9.62,1
95612,2021.0,Feb,30800.0,9.12,1
95614,2021.0,Feb,22638.0,7.07,1
95616,2021.0,Feb,463332.69,113.15,15
95618,2021.0,Feb,345218.2,90.99,14
95619,2021.0,Feb,21499.92,5.39,1
95620,2021.0,Feb,340157.24,71.86,10
95623,2021.0,Feb,252526.33,54.47,4
95627,2021.0,Feb,24726.67,4.56,1
95629,2021.0,Feb,41366.0,5.97,1
95633,2021.0,Feb,89489.0,18.2,2
95640,2021.0,Feb,154006.73,32.21,5
95642,2021.0,Feb,101399.0,25.86,4
95645,2021.0,Feb,31986.5,6.15,1
95648,2021.0,Feb,1536599.61,396.06,63
95650,2021.0,Feb,72042.0,21.3,3
95656,2021.0,Feb,44179.0,5.76,1
95658,2021.0,Feb,433412.07,95.65,12
95659,2021.0,Feb,34922.02,7.09,1
95663,2021.0,Feb,87028.0,8.1,1
95665,2021.0,Feb,47296.17,12.87,2
95666,2021.0,Feb,47094.0,7.44,1
95667,2021.0,Feb,326655.43,86.7,10
95669,2021.0,Feb,57378.89,14.89,1
95672,2021.0,Feb,99473.0,23.36,3
95677,2021.0,Feb,369807.9,91.96,12
95682,2021.0,Feb,590972.14,160.12,18
95684,2021.0,Feb,28764.0,5.61,1
95687,2021.0,Feb,970638.96,219.44,34
95688,2021.0,Feb,1136018.05,248.97,33
95691,2021.0,Feb,563152.35,126.64,25
95692,2021.0,Feb,18000.0,4.9,1
95694,2021.0,Feb,92479.33,23.74,3
95695,2021.0,Feb,29444.0,10.14,2
95713,2021.0,Feb,316894.65,65.87,8
95722,2021.0,Feb,92087.53,26.36,2
95726,2021.0,Feb,22995.0,6.73,1
95746,2021.0,Feb,803565.23,149.38,15
95762,2021.0,Feb,1452687.42,414.9,65
95765,2021.0,Feb,994200.67,265.42,34
95776,2021.0,Feb,407241.74,84.56,19
95901,2021.0,Feb,796804.19,97.32,14
95914,2021.0,Feb,88280.0,20.51,2
95918,2021.0,Feb,36660.0,9.33,1
95926,2021.0,Feb,425956.79,112.35,17
95928,2021.0,Feb,338441.14,89.26,13
95932,2021.0,Feb,82749.0,16.68,2
95935,2021.0,Feb,38818.0,9.81,1
95938,2021.0,Feb,63000.0,21.01,2
95945,2021.0,Feb,131220.21,36.09,4
95946,2021.0,Feb,160518.0,38.15,6
95949,2021.0,Feb,329644.92,81.79,8
95951,2021.0,Feb,33300.0,7.58,1
95953,2021.0,Feb,282116.0,75.22,11
95954,2021.0,Feb,46191.0,13.6,2
95959,2021.0,Feb,257051.72,38.24,6
95961,2021.0,Feb,275468.93,65.64,14
95963,2021.0,Feb,173610.69,45.16,6
95965,2021.0,Feb,171768.0,40.5,6
95966,2021.0,Feb,138209.99,34.42,5
95969,2021.0,Feb,311674.76,52.59,6
95971,2021.0,Feb,18278.0,5.45,1
95973,2021.0,Feb,517758.55,116.14,13
95975,2021.0,Feb,18964.0,5.92,1
95977,2021.0,Feb,8500.0,3.47,1
95979,2021.0,Feb,30000.0,6.84,1
95982,2021.0,Feb,107645.0,24.19,2
95987,2021.0,Feb,32635.0,13.52,2
95991,2021.0,Feb,635684.75,157.23,22
95993,2021.0,Feb,468677.21,111.38,14
96001,2021.0,Feb,201257.31,58.29,5
96002,2021.0,Feb,198261.77,52.9,5
96003,2021.0,Feb,265223.0,51.16,5
96007,2021.0,Feb,198836.0,54.27,5
96008,2021.0,Feb,83441.88,7.81,1
96013,2021.0,Feb,15374.0,4.57,1
96016,2021.0,Feb,42244.0,11.42,1
96021,2021.0,Feb,126664.56,40.36,4
96022,2021.0,Feb,406873.63,80.94,9
96047,2021.0,Feb,55500.0,11.11,1
96051,2021.0,Feb,56575.0,8.24,1
96055,2021.0,Feb,26346.0,8.53,1
96073,2021.0,Feb,104356.53,34.18,3
96075,2021.0,Feb,17575.0,10.87,1
96080,2021.0,Feb,474023.51,109.78,12
96087,2021.0,Feb,42963.0,10.26,1
96096,2021.0,Feb,61881.0,11.86,1
96137,2021.0,Feb,8640.0,1.97,1
90001,2021.0,Mar,33075.0,8.53,1
90002,2021.0,Mar,50000.0,8.56,1
90022,2021.0,Mar,29120.08,6.58,2
90040,2021.0,Mar,42652.75,7.0,2
90043,2021.0,Mar,84135.28,18.95,3
90047,2021.0,Mar,21880.0,4.18,1
90059,2021.0,Mar,17640.0,4.74,1
90066,2021.0,Mar,8148.0,2.95,1
90201,2021.0,Mar,94469.35,18.38,3
90210,2021.0,Mar,75400.0,23.5,1
90220,2021.0,Mar,52923.01,10.28,2
90221,2021.0,Mar,15600.0,2.79,1
90222,2021.0,Mar,12273.28,2.31,1
90230,2021.0,Mar,63674.76,19.14,3
90232,2021.0,Mar,36863.56,6.34,1
90240,2021.0,Mar,47400.2,9.91,2
90241,2021.0,Mar,39715.65,9.64,2
90242,2021.0,Mar,84090.8,19.16,3
90245,2021.0,Mar,36865.0,6.66,1
90247,2021.0,Mar,16109.92,3.46,1
90249,2021.0,Mar,37641.0,11.11,2
90250,2021.0,Mar,131287.65,22.52,4
90254,2021.0,Mar,56100.0,11.5,2
90255,2021.0,Mar,48400.26,9.73,2
90260,2021.0,Mar,41511.2,9.41,2
90262,2021.0,Mar,21000.0,2.83,1
90265,2021.0,Mar,169058.92,45.81,5
90266,2021.0,Mar,148668.36,30.17,6
90270,2021.0,Mar,28160.0,4.7,1
90274,2021.0,Mar,377570.78,84.46,8
90275,2021.0,Mar,426728.77,106.14,14
90277,2021.0,Mar,127349.54,34.02,4
90278,2021.0,Mar,99561.49,25.7,4
90280,2021.0,Mar,65539.11,14.12,2
90290,2021.0,Mar,13950.0,1.32,1
90301,2021.0,Mar,185703.75,39.78,14
90303,2021.0,Mar,54400.0,3.62,1
90402,2021.0,Mar,127866.05,35.9,5
90404,2021.0,Mar,10628.23,4.72,1
90405,2021.0,Mar,29375.0,9.5,2
90501,2021.0,Mar,14984.16,5.27,1
90503,2021.0,Mar,70872.44,16.99,4
90504,2021.0,Mar,132555.72,27.82,6
90505,2021.0,Mar,129324.5,32.26,5
90601,2021.0,Mar,72009.6,21.15,8
90602,2021.0,Mar,267750.0,57.39,19
90603,2021.0,Mar,133695.08,30.42,4
90604,2021.0,Mar,207678.41,40.86,6
90605,2021.0,Mar,177349.33,42.85,6
90606,2021.0,Mar,11900.0,2.54,1
90620,2021.0,Mar,68484.0,23.77,4
90621,2021.0,Mar,53204.08,18.96,3
90623,2021.0,Mar,16195.0,5.69,1
90630,2021.0,Mar,208126.43,52.62,9
90631,2021.0,Mar,267123.19,63.9,7
90638,2021.0,Mar,167601.11,38.48,6
90640,2021.0,Mar,85310.4,16.64,3
90650,2021.0,Mar,210603.34,57.86,9
90660,2021.0,Mar,145539.55,42.6,5
90670,2021.0,Mar,13881.88,3.17,1
90680,2021.0,Mar,577412.5,125.06,41
90703,2021.0,Mar,172452.29,52.15,7
90706,2021.0,Mar,94402.95,27.26,4
90712,2021.0,Mar,169541.03,36.14,6
90713,2021.0,Mar,126298.93,28.89,4
90716,2021.0,Mar,14950.0,2.75,1
90717,2021.0,Mar,65679.87,15.8,4
90720,2021.0,Mar,127582.61,32.43,4
90723,2021.0,Mar,28000.0,4.93,1
90740,2021.0,Mar,198689.66,45.08,6
90745,2021.0,Mar,65980.49,14.18,3
90746,2021.0,Mar,36042.96,8.2,2
90802,2021.0,Mar,51988.0,10.85,1
90803,2021.0,Mar,185649.0,46.27,5
90804,2021.0,Mar,26460.0,7.71,1
90805,2021.0,Mar,208000.62,44.96,7
90806,2021.0,Mar,38200.0,13.47,2
90807,2021.0,Mar,129536.2,27.07,4
90808,2021.0,Mar,502898.35,117.47,21
90810,2021.0,Mar,27250.0,7.56,1
90814,2021.0,Mar,69182.0,25.15,3
90815,2021.0,Mar,217856.08,49.2,7
91001,2021.0,Mar,159008.69,36.7,5
91006,2021.0,Mar,414092.45,94.26,9
91007,2021.0,Mar,75243.0,20.03,3
91010,2021.0,Mar,8502.0,3.78,1
91011,2021.0,Mar,132917.04,43.62,5
91016,2021.0,Mar,274088.58,68.3,6
91024,2021.0,Mar,58513.46,17.85,3
91030,2021.0,Mar,186735.91,64.75,9
91107,2021.0,Mar,122353.0,25.52,2
91108,2021.0,Mar,129854.0,32.38,3
91214,2021.0,Mar,204173.86,39.11,6
91301,2021.0,Mar,114373.0,30.93,3
91302,2021.0,Mar,541217.64,129.88,11
91307,2021.0,Mar,393143.0,78.37,5
91311,2021.0,Mar,75751.54,19.4,3
91320,2021.0,Mar,128704.75,39.62,5
91321,2021.0,Mar,88710.0,26.85,3
91340,2021.0,Mar,21000.0,3.82,1
91342,2021.0,Mar,31669.0,3.97,1
91350,2021.0,Mar,756385.04,181.26,28
91351,2021.0,Mar,207161.8,45.69,8
91354,2021.0,Mar,355888.42,88.76,12
91355,2021.0,Mar,131986.1,33.92,5
91360,2021.0,Mar,331527.21,67.56,11
91361,2021.0,Mar,199442.29,50.63,4
91362,2021.0,Mar,408033.65,107.07,13
91377,2021.0,Mar,28887.0,6.8,1
91381,2021.0,Mar,512285.1,128.28,16
91384,2021.0,Mar,179084.48,33.02,4
91387,2021.0,Mar,589284.43,158.68,28
91390,2021.0,Mar,295497.69,73.87,11
91701,2021.0,Mar,293957.06,59.93,9
91702,2021.0,Mar,20650.0,5.4,1
91706,2021.0,Mar,57960.0,10.96,2
91708,2021.0,Mar,279524.73,64.44,16
91709,2021.0,Mar,450082.69,110.94,15
91710,2021.0,Mar,527963.04,133.03,21
91711,2021.0,Mar,250678.07,70.26,11
91722,2021.0,Mar,87674.0,21.3,3
91723,2021.0,Mar,61401.33,12.02,2
91724,2021.0,Mar,240879.87,44.25,5
91730,2021.0,Mar,217369.34,52.5,7
91731,2021.0,Mar,34025.82,6.21,2
91732,2021.0,Mar,71812.13,15.44,2
91733,2021.0,Mar,1999.0,2.1,1
91737,2021.0,Mar,253207.54,57.96,6
91739,2021.0,Mar,502479.05,154.24,19
91740,2021.0,Mar,77368.8,21.14,4
91741,2021.0,Mar,349782.02,68.16,10
91744,2021.0,Mar,110518.74,24.96,4
91745,2021.0,Mar,161627.98,35.69,5
91746,2021.0,Mar,17453.7,4.1,1
91748,2021.0,Mar,63594.6,16.39,2
91750,2021.0,Mar,288193.48,77.63,11
91752,2021.0,Mar,324419.58,84.74,9
91754,2021.0,Mar,124190.0,42.55,5
91755,2021.0,Mar,117979.04,32.34,6
91761,2021.0,Mar,1011908.27,230.8,46
91762,2021.0,Mar,538129.4,127.66,26
91763,2021.0,Mar,216546.13,52.84,9
91764,2021.0,Mar,259252.48,62.26,10
91765,2021.0,Mar,386780.62,100.34,14
91766,2021.0,Mar,240387.24,42.34,7
91767,2021.0,Mar,185567.12,30.24,6
91768,2021.0,Mar,157108.8,30.22,4
91769,2021.0,Mar,61797.79,14.49,1
91770,2021.0,Mar,76863.0,20.08,3
91773,2021.0,Mar,105865.4,32.87,6
91775,2021.0,Mar,77311.0,28.88,5
91776,2021.0,Mar,26300.0,2.65,1
91780,2021.0,Mar,197310.75,58.51,9
91784,2021.0,Mar,209197.0,45.64,6
91786,2021.0,Mar,193000.91,50.96,8
91789,2021.0,Mar,455218.29,104.93,15
91790,2021.0,Mar,467366.46,107.34,28
91791,2021.0,Mar,430539.42,90.12,12
91792,2021.0,Mar,124658.04,18.95,4
91801,2021.0,Mar,94500.0,22.61,3
91803,2021.0,Mar,93098.21,18.83,3
91901,2021.0,Mar,438481.0,102.21,12
91902,2021.0,Mar,250281.0,60.37,7
91906,2021.0,Mar,84215.0,20.7,4
91910,2021.0,Mar,711375.0,162.68,25
91911,2021.0,Mar,379361.0,85.71,16
91913,2021.0,Mar,781548.0,189.33,39
91914,2021.0,Mar,152521.0,37.08,7
91915,2021.0,Mar,315707.0,77.86,13
91932,2021.0,Mar,66925.0,17.66,3
91935,2021.0,Mar,211746.0,40.32,6
91941,2021.0,Mar,565991.0,157.27,25
91942,2021.0,Mar,446021.0,119.52,17
91945,2021.0,Mar,202883.0,46.15,7
91950,2021.0,Mar,101286.0,28.36,5
91977,2021.0,Mar,418637.0,114.74,20
91978,2021.0,Mar,262174.0,59.54,15
92003,2021.0,Mar,117916.0,25.08,4
92004,2021.0,Mar,171330.0,50.34,6
92007,2021.0,Mar,150353.0,31.39,6
92008,2021.0,Mar,249469.0,68.34,8
92009,2021.0,Mar,948806.0,227.34,34
92010,2021.0,Mar,233544.0,52.89,11
92011,2021.0,Mar,338421.0,88.96,16
92014,2021.0,Mar,465821.0,108.89,16
92019,2021.0,Mar,556902.0,178.35,21
92020,2021.0,Mar,402248.0,101.7,15
92021,2021.0,Mar,622910.0,151.15,20
92024,2021.0,Mar,875260.0,237.76,35
92025,2021.0,Mar,660911.0,152.38,20
92026,2021.0,Mar,889454.0,210.18,30
92027,2021.0,Mar,1024848.0,234.76,38
92028,2021.0,Mar,908623.0,245.92,34
92029,2021.0,Mar,484754.0,129.36,17
92037,2021.0,Mar,334605.0,83.26,12
92040,2021.0,Mar,571008.0,138.23,20
92054,2021.0,Mar,232506.0,51.7,10
92056,2021.0,Mar,651245.0,149.77,25
92057,2021.0,Mar,764392.0,177.26,33
92058,2021.0,Mar,173812.0,42.47,8
92061,2021.0,Mar,193123.0,45.54,4
92064,2021.0,Mar,1577442.0,366.23,53
92065,2021.0,Mar,1229512.0,302.92,33
92067,2021.0,Mar,1048797.0,232.45,16
92069,2021.0,Mar,518817.0,130.76,24
92071,2021.0,Mar,771803.0,191.07,30
92075,2021.0,Mar,209063.0,46.19,7
92078,2021.0,Mar,718812.0,163.77,34
92081,2021.0,Mar,529015.0,136.35,20
92082,2021.0,Mar,430270.0,104.02,13
92083,2021.0,Mar,239139.0,52.48,11
92084,2021.0,Mar,422357.0,121.11,18
92086,2021.0,Mar,25135.0,8.96,1
92091,2021.0,Mar,92320.0,24.76,3
92102,2021.0,Mar,257863.0,44.15,6
92103,2021.0,Mar,299624.0,68.05,12
92104,2021.0,Mar,385103.0,77.96,15
92105,2021.0,Mar,168200.0,31.68,7
92106,2021.0,Mar,239263.0,62.85,12
92107,2021.0,Mar,161867.0,47.67,8
92108,2021.0,Mar,19300.0,4.85,1
92109,2021.0,Mar,169690.0,45.26,8
92110,2021.0,Mar,95283.0,26.27,4
92111,2021.0,Mar,669480.0,181.27,12
92113,2021.0,Mar,38026.0,6.45,1
92114,2021.0,Mar,843460.0,173.06,33
92115,2021.0,Mar,651059.0,147.52,23
92116,2021.0,Mar,53550.0,13.89,4
92117,2021.0,Mar,579125.0,143.1,25
92118,2021.0,Mar,147045.0,38.07,4
92119,2021.0,Mar,361541.0,81.69,18
92120,2021.0,Mar,717292.0,188.45,30
92122,2021.0,Mar,475335.0,132.94,12
92123,2021.0,Mar,289287.0,68.35,13
92124,2021.0,Mar,224557.0,57.27,11
92126,2021.0,Mar,546479.0,137.4,26
92127,2021.0,Mar,1964894.0,618.84,43
92128,2021.0,Mar,615510.0,168.04,25
92129,2021.0,Mar,623272.0,151.03,26
92130,2021.0,Mar,1156791.0,293.02,42
92131,2021.0,Mar,767874.0,199.78,30
92139,2021.0,Mar,236213.0,45.8,10
92154,2021.0,Mar,456835.0,97.57,21
92173,2021.0,Mar,45941.0,11.66,3
92210,2021.0,Mar,631290.19,173.44,12
92211,2021.0,Mar,549490.93,137.2,16
92220,2021.0,Mar,99092.0,28.04,2
92223,2021.0,Mar,787509.98,190.21,35
92225,2021.0,Mar,79599.0,15.08,2
92234,2021.0,Mar,211578.0,54.39,8
92240,2021.0,Mar,238215.78,53.61,7
92252,2021.0,Mar,79649.9,23.48,4
92256,2021.0,Mar,31500.0,5.72,1
92260,2021.0,Mar,405661.29,117.51,12
92262,2021.0,Mar,863742.07,237.72,28
92264,2021.0,Mar,642384.0,177.95,18
92266,2021.0,Mar,68199.0,16.17,2
92270,2021.0,Mar,1119961.43,363.07,27
92277,2021.0,Mar,168765.5,37.43,7
92284,2021.0,Mar,203504.51,41.24,9
92301,2021.0,Mar,304095.11,79.58,16
92307,2021.0,Mar,543472.86,138.22,18
92308,2021.0,Mar,391878.92,110.56,15
92311,2021.0,Mar,130246.76,53.59,5
92313,2021.0,Mar,149587.91,26.22,4
92316,2021.0,Mar,106452.75,27.43,4
92320,2021.0,Mar,144370.0,37.02,7
92325,2021.0,Mar,21546.0,4.62,1
92328,2021.0,Mar,32024.0,9.02,1
92335,2021.0,Mar,346469.58,90.47,14
92336,2021.0,Mar,809500.38,199.91,35
92337,2021.0,Mar,148690.13,31.31,5
92342,2021.0,Mar,80548.0,7.62,1
92344,2021.0,Mar,159863.71,38.14,5
92345,2021.0,Mar,662967.68,148.6,17
92346,2021.0,Mar,425942.07,100.68,14
92352,2021.0,Mar,71015.82,13.54,2
92354,2021.0,Mar,128940.82,32.87,7
92359,2021.0,Mar,133126.95,25.55,5
92365,2021.0,Mar,35593.01,3.72,1
92371,2021.0,Mar,68166.07,18.68,3
92372,2021.0,Mar,103952.61,24.17,3
92373,2021.0,Mar,214413.81,54.48,6
92374,2021.0,Mar,279163.82,62.05,11
92376,2021.0,Mar,377763.39,72.91,12
92377,2021.0,Mar,226577.59,47.71,5
92392,2021.0,Mar,917828.99,214.44,46
92393,2021.0,Mar,5073.0,1.98,1
92394,2021.0,Mar,237074.85,49.24,11
92395,2021.0,Mar,460338.14,91.62,17
92399,2021.0,Mar,374181.71,78.14,12
92404,2021.0,Mar,180307.0,42.56,5
92405,2021.0,Mar,52918.0,11.33,2
92407,2021.0,Mar,537198.07,97.11,14
92410,2021.0,Mar,78620.2,15.16,3
92411,2021.0,Mar,59976.89,12.14,2
92503,2021.0,Mar,354554.39,113.67,12
92504,2021.0,Mar,329992.95,81.71,8
92507,2021.0,Mar,252337.5,55.5,11
92508,2021.0,Mar,42563.82,9.71,2
92509,2021.0,Mar,483850.08,127.45,18
92530,2021.0,Mar,978824.95,215.95,48
92532,2021.0,Mar,120893.0,32.52,5
92543,2021.0,Mar,202632.87,47.32,12
92544,2021.0,Mar,236962.0,53.15,9
92545,2021.0,Mar,86068.06,15.68,3
92551,2021.0,Mar,90654.0,21.09,4
92553,2021.0,Mar,151335.12,34.48,7
92555,2021.0,Mar,163113.79,41.11,5
92557,2021.0,Mar,495048.8,111.22,19
92562,2021.0,Mar,1103356.43,274.72,35
92563,2021.0,Mar,1840154.76,417.54,65
92570,2021.0,Mar,320653.56,80.94,12
92571,2021.0,Mar,603955.87,131.8,22
92582,2021.0,Mar,196575.53,41.21,9
92583,2021.0,Mar,220929.79,56.44,8
92584,2021.0,Mar,1278134.98,306.21,64
92585,2021.0,Mar,399698.92,83.52,13
92586,2021.0,Mar,207701.0,37.83,8
92587,2021.0,Mar,180536.03,71.01,6
92590,2021.0,Mar,110000.0,36.65,1
92591,2021.0,Mar,416761.84,151.65,18
92592,2021.0,Mar,1144774.24,303.04,45
92595,2021.0,Mar,266326.36,70.26,13
92596,2021.0,Mar,983644.55,219.96,45
92602,2021.0,Mar,371371.2,100.39,17
92603,2021.0,Mar,42803.0,14.22,2
92604,2021.0,Mar,113672.97,21.24,3
92606,2021.0,Mar,15280.0,9.05,2
92610,2021.0,Mar,171742.52,47.11,8
92612,2021.0,Mar,31200.0,5.33,1
92614,2021.0,Mar,35277.75,7.86,2
92617,2021.0,Mar,52446.06,20.5,4
92618,2021.0,Mar,459100.45,133.92,23
92620,2021.0,Mar,280186.01,80.92,17
92624,2021.0,Mar,26659.0,4.1,1
92625,2021.0,Mar,94945.75,28.18,3
92626,2021.0,Mar,356819.65,72.73,8
92627,2021.0,Mar,35875.0,11.02,2
92629,2021.0,Mar,268331.0,81.66,9
92630,2021.0,Mar,228677.4,71.51,10
92646,2021.0,Mar,353246.89,88.94,14
92647,2021.0,Mar,482654.66,103.3,17
92648,2021.0,Mar,59914.5,15.34,3
92649,2021.0,Mar,258450.24,60.76,7
92651,2021.0,Mar,140740.0,21.84,4
92653,2021.0,Mar,428765.33,100.85,15
92656,2021.0,Mar,198084.03,61.26,8
92657,2021.0,Mar,158956.92,47.27,4
92660,2021.0,Mar,289947.63,63.56,7
92663,2021.0,Mar,68347.0,15.33,2
92672,2021.0,Mar,1154144.0,247.8,20
92673,2021.0,Mar,621009.0,269.23,23
92675,2021.0,Mar,620148.0,142.97,16
92676,2021.0,Mar,43200.0,5.78,1
92677,2021.0,Mar,862194.75,222.64,23
92679,2021.0,Mar,663568.8,148.13,19
92683,2021.0,Mar,313450.82,75.26,14
92688,2021.0,Mar,239950.26,58.4,7
92691,2021.0,Mar,298962.48,65.81,11
92692,2021.0,Mar,292538.53,215.94,13
92694,2021.0,Mar,525143.0,120.29,23
92701,2021.0,Mar,8400.0,2.14,1
92703,2021.0,Mar,26473.07,8.22,2
