zip_code,year,month,subsidy_total_cost,subsidy_total_kw,subsidy_total_paid,subsidy_count
93257,2016.00,Feb,34883.92,6.92,29633.92,2
93514,2016.00,Feb,14335.18,2.80,8394.00,1
93535,2016.00,Feb,20112.58,3.86,20112.58,1
93927,2016.00,Feb,10814.51,2.10,6294.00,1
93930,2016.00,Feb,10040.31,1.86,5595.00,1
94608,2016.00,Feb,12060.47,2.56,7692.00,1
94804,2016.00,Feb,30966.52,6.06,18186.00,2
95076,2016.00,Feb,15091.03,3.26,9792.00,1
95301,2016.00,Feb,18349.26,3.71,10911.76,1
95961,2016.00,Feb,19015.54,3.97,11904.00,1
96007,2016.00,Feb,17461.11,3.96,11889.00,1
90061,2016.00,Mar,26586.75,4.80,16961.75,1
90262,2016.00,Mar,31376.23,4.25,21734.16,2
90723,2016.00,Mar,19928.61,3.49,12928.61,1
90805,2016.00,Mar,18929.24,2.80,13364.24,1
90807,2016.00,Mar,25242.14,4.85,25242.14,1
91732,2016.00,Mar,27733.55,4.80,18108.55,1
92040,2016.00,Mar,20903.80,3.73,11190.00,2
92058,2016.00,Mar,8532.20,1.17,3498.00,1
92070,2016.00,Mar,71364.75,10.54,31635.00,3
92084,2016.00,Mar,15074.81,2.33,6993.00,1
92114,2016.00,Mar,98433.74,18.80,56406.00,6
92139,2016.00,Mar,12625.54,1.86,5595.00,1
92225,2016.00,Mar,18156.82,2.84,18156.82,1
92240,2016.00,Mar,9987.52,1.63,9987.52,1
92328,2016.00,Mar,63119.92,10.63,55310.94,4
92345,2016.00,Mar,28368.31,4.94,28368.31,1
92363,2016.00,Mar,11648.37,2.10,11648.37,1
92376,2016.00,Mar,14925.20,3.26,9792.00,1
92571,2016.00,Mar,16888.20,3.96,16888.20,1
92707,2016.00,Mar,22886.28,3.96,22886.28,1
93230,2016.00,Mar,16649.57,3.71,9212.07,1
93257,2016.00,Mar,55217.40,10.21,40491.15,3
93440,2016.00,Mar,25600.83,5.36,16089.00,2
93446,2016.00,Mar,13554.14,3.03,9093.00,1
93458,2016.00,Mar,12542.78,2.97,8913.00,1
93514,2016.00,Mar,75405.80,14.52,62917.79,4
93591,2016.00,Mar,21103.19,3.52,21103.19,1
93638,2016.00,Mar,25655.57,5.34,16020.00,2
93905,2016.00,Mar,37516.72,6.50,19506.00,3
93907,2016.00,Mar,14529.48,2.60,7812.00,1
93927,2016.00,Mar,37249.46,7.93,23781.00,3
93930,2016.00,Mar,9740.21,1.71,5115.00,1
93960,2016.00,Mar,14931.46,3.26,9792.00,1
94112,2016.00,Mar,16781.10,3.03,9093.00,1
94124,2016.00,Mar,12995.02,2.56,7695.00,1
94134,2016.00,Mar,13630.55,2.24,6717.00,1
94577,2016.00,Mar,10096.87,1.86,5595.00,1
94603,2016.00,Mar,12478.47,2.80,8394.00,1
94605,2016.00,Mar,18038.59,3.73,11190.00,1
94621,2016.00,Mar,18571.03,2.49,17458.00,1
94801,2016.00,Mar,10534.36,1.43,4275.00,1
94939,2016.00,Mar,11240.03,2.33,6993.00,1
95020,2016.00,Mar,13964.90,2.44,7326.00,1
95037,2016.00,Mar,13927.39,2.44,7326.00,1
95492,2016.00,Mar,11379.00,2.23,6675.00,1
95521,2016.00,Mar,18903.49,4.90,14688.00,1
90022,2016.00,Apr,16535.88,2.62,11285.88,1
90805,2016.00,Apr,8443.42,1.40,4194.00,1
90806,2016.00,Apr,12495.00,2.48,7595.00,1
90813,2016.00,Apr,19162.27,3.55,12022.27,2
92070,2016.00,Apr,17114.99,3.73,11190.00,1
92105,2016.00,Apr,14578.19,3.26,9792.00,1
92114,2016.00,Apr,12438.78,2.10,6294.00,1
92225,2016.00,Apr,19965.75,4.25,11329.50,1
92234,2016.00,Apr,19020.39,4.54,19020.39,1
92240,2016.00,Apr,10992.38,2.04,10992.38,1
92363,2016.00,Apr,21978.19,4.43,21978.19,1
92405,2016.00,Apr,20420.10,3.91,12545.10,1
92411,2016.00,Apr,19582.78,3.96,11889.00,1
92543,2016.00,Apr,10481.32,1.82,10481.32,1
92553,2016.00,Apr,81178.61,15.80,54311.20,6
92570,2016.00,Apr,12770.68,2.56,7695.00,1
92571,2016.00,Apr,15540.38,3.50,10491.00,1
93227,2016.00,Apr,41019.62,8.29,25936.59,3
93230,2016.00,Apr,13083.41,2.18,8708.41,1
93247,2016.00,Apr,12510.98,2.67,8010.00,1
93257,2016.00,Apr,46653.89,9.66,34447.50,3
93274,2016.00,Apr,26482.84,5.47,15636.58,2
93422,2016.00,Apr,22533.00,4.66,13986.00,2
93446,2016.00,Apr,15871.44,3.73,11190.00,1
93514,2016.00,Apr,14444.53,2.80,8394.00,1
93591,2016.00,Apr,23940.00,3.30,23086.00,1
93638,2016.00,Apr,39018.26,8.18,23332.99,3
93905,2016.00,Apr,14568.29,3.26,9792.00,1
93927,2016.00,Apr,12660.62,2.80,8394.00,1
93930,2016.00,Apr,14369.54,3.26,9792.00,1
93960,2016.00,Apr,27161.27,6.06,18186.00,2
94115,2016.00,Apr,9975.00,1.37,4116.00,1
94621,2016.00,Apr,18571.03,2.49,14340.50,1
95122,2016.00,Apr,26449.50,3.73,11190.00,1
95482,2016.00,Apr,14647.60,3.73,11190.00,1
95519,2016.00,Apr,11103.77,2.08,6225.00,1
95521,2016.00,Apr,11459.08,2.25,6756.00,1
95605,2016.00,Apr,76066.21,15.37,46113.00,5
96035,2016.00,Apr,19353.12,3.21,9615.00,1
96080,2016.00,Apr,17765.69,3.96,11889.00,1
91744,2016.00,May,19184.15,3.06,13059.15,1
91911,2016.00,May,16508.67,3.73,11190.00,1
92070,2016.00,May,16190.37,3.73,11190.00,1
92114,2016.00,May,83891.45,16.05,48144.00,5
92115,2016.00,May,26312.83,5.36,16089.00,2
92116,2016.00,May,13156.12,2.56,7695.00,1
92139,2016.00,May,16037.18,3.73,11190.00,1
92240,2016.00,May,19849.89,4.77,14310.00,1
92363,2016.00,May,16637.04,2.91,16637.04,1
92374,2016.00,May,18680.29,3.73,11190.00,1
92376,2016.00,May,33786.29,7.12,21375.00,2
92530,2016.00,May,29263.48,6.29,23898.91,2
92553,2016.00,May,22289.14,5.14,15420.00,2
92570,2016.00,May,42168.85,7.56,24419.50,4
92571,2016.00,May,16842.14,3.18,16695.00,1
93212,2016.00,May,27677.88,5.34,16020.00,2
93247,2016.00,May,32506.32,7.35,22035.00,2
93257,2016.00,May,28054.69,4.77,18683.44,1
93267,2016.00,May,14918.40,3.13,9399.00,1
93291,2016.00,May,28470.84,5.79,17355.00,2
93440,2016.00,May,51558.27,11.19,33576.00,4
93458,2016.00,May,9992.24,1.86,5595.00,1
93514,2016.00,May,33256.22,6.99,20982.00,2
93543,2016.00,May,14843.25,2.21,14843.25,1
93606,2016.00,May,15512.41,3.56,10680.00,1
93638,2016.00,May,14157.12,3.12,9345.00,1
93646,2016.00,May,15521.85,3.34,10014.00,1
93648,2016.00,May,17767.53,3.56,10680.00,1
93654,2016.00,May,194341.24,42.69,128067.00,13
93662,2016.00,May,35743.75,7.54,22632.00,2
93725,2016.00,May,11670.02,2.27,6810.00,1
93905,2016.00,May,24873.19,5.36,16092.00,2
93906,2016.00,May,16172.47,3.73,11190.00,1
93927,2016.00,May,48342.75,9.99,29976.00,4
93930,2016.00,May,44336.39,10.26,30774.00,4
93960,2016.00,May,27755.30,6.29,18885.00,2
94104,2016.00,May,6635.51,1.17,3498.00,1
94533,2016.00,May,24178.87,4.51,13524.00,2
94565,2016.00,May,13451.69,2.44,7326.00,1
94603,2016.00,May,27387.03,6.06,18186.00,2
94621,2016.00,May,12532.50,1.86,5595.00,1
94801,2016.00,May,27801.34,4.94,14832.00,2
94804,2016.00,May,10513.36,1.63,4884.00,1
95037,2016.00,May,10299.60,1.94,5820.00,1
95111,2016.00,May,15376.38,2.91,8727.00,1
95301,2016.00,May,14670.15,3.12,9345.00,1
95492,2016.00,May,15348.53,3.88,11640.00,1
95521,2016.00,May,15621.14,3.73,11190.00,1
95540,2016.00,May,12882.11,2.80,8394.00,1
95605,2016.00,May,13211.78,2.56,7695.00,1
95928,2016.00,May,10588.25,1.71,5127.00,1
90201,2016.00,Jun,19519.50,3.82,11907.00,1
90805,2016.00,Jun,10619.90,1.75,7119.90,1
90807,2016.00,Jun,29214.92,5.74,23824.92,2
91945,2016.00,Jun,17169.13,3.73,11190.00,1
91962,2016.00,Jun,17971.92,3.27,9819.00,1
92070,2016.00,Jun,17721.92,3.27,9819.00,1
92102,2016.00,Jun,27842.63,4.51,13542.00,2
92105,2016.00,Jun,34150.51,5.97,17907.00,2
92113,2016.00,Jun,13204.48,2.33,6996.00,1
92114,2016.00,Jun,20465.62,4.66,13989.00,1
92115,2016.00,Jun,13606.99,2.56,7695.00,1
92154,2016.00,Jun,12479.42,2.10,6294.00,1
92225,2016.00,Jun,22835.68,4.61,22835.68,1
92240,2016.00,Jun,74984.57,17.14,58573.16,4
92308,2016.00,Jun,16365.93,3.63,16365.93,1
92311,2016.00,Jun,19946.96,4.66,13989.00,1
92374,2016.00,Jun,36049.80,6.65,19956.00,2
92376,2016.00,Jun,58182.03,11.55,34662.00,3
92407,2016.00,Jun,12669.24,2.56,7695.00,1
92410,2016.00,Jun,14806.75,3.26,9792.00,1
92509,2016.00,Jun,14428.35,3.04,9135.00,1
92582,2016.00,Jun,13180.61,2.80,8394.00,1
93230,2016.00,Jun,73275.80,14.00,41991.00,4
93247,2016.00,Jun,14136.17,2.89,8679.00,1
93250,2016.00,Jun,14738.74,3.03,9090.00,1
93257,2016.00,Jun,30039.82,5.79,17355.00,2
93270,2016.00,Jun,21891.45,4.82,14460.00,1
93272,2016.00,Jun,16024.05,3.44,10329.00,1
93291,2016.00,Jun,32886.02,7.12,21366.00,2
93292,2016.00,Jun,17092.95,3.58,10740.00,1
93422,2016.00,Jun,10320.72,2.10,6297.00,1
93514,2016.00,Jun,113810.12,23.24,69717.00,7
93543,2016.00,Jun,24096.64,4.90,24096.64,1
93591,2016.00,Jun,28069.15,6.33,28069.15,2
93647,2016.00,Jun,16889.53,3.78,11349.00,1
93662,2016.00,Jun,11411.66,2.23,6675.00,1
93905,2016.00,Jun,25535.52,5.15,15450.00,2
93906,2016.00,Jun,13393.78,2.80,8394.00,1
93926,2016.00,Jun,12755.80,2.82,8469.00,1
93927,2016.00,Jun,21488.08,4.20,12588.00,2
93930,2016.00,Jun,10401.14,1.86,5595.00,1
93960,2016.00,Jun,36767.56,7.46,22380.00,3
94025,2016.00,Jun,15886.15,3.96,11892.00,1
94124,2016.00,Jun,11599.60,2.04,6108.00,1
94590,2016.00,Jun,28987.55,4.10,12297.00,2
94603,2016.00,Jun,10197.01,1.86,5595.00,1
94609,2016.00,Jun,10318.27,2.10,6294.00,1
94804,2016.00,Jun,13145.22,3.03,9090.00,1
95122,2016.00,Jun,15641.95,3.12,9345.00,1
95123,2016.00,Jun,10016.64,3.34,10014.00,1
95301,2016.00,Jun,17143.51,3.96,11892.00,1
95521,2016.00,Jun,9342.51,2.80,8394.00,1
95691,2016.00,Jun,17085.85,3.96,11889.00,1
95713,2016.00,Jun,15652.25,3.03,9093.00,1
90806,2016.00,Jul,13919.81,2.33,6996.00,1
91935,2016.00,Jul,20294.46,4.66,13989.00,1
91962,2016.00,Jul,17462.52,3.27,9819.00,1
92040,2016.00,Jul,10921.05,1.86,5595.00,1
92061,2016.00,Jul,63878.24,14.69,44061.00,4
92064,2016.00,Jul,14990.85,3.52,10566.00,1
92070,2016.00,Jul,34950.79,6.55,19638.00,2
92082,2016.00,Jul,62006.51,13.11,39333.00,4
92086,2016.00,Jul,47687.46,8.77,26316.00,3
92102,2016.00,Jul,35141.53,6.96,20880.00,2
92104,2016.00,Jul,14637.49,2.56,7695.00,1
92113,2016.00,Jul,12197.62,1.86,5595.00,1
92114,2016.00,Jul,36788.62,6.76,20286.00,3
92115,2016.00,Jul,11673.65,2.33,6996.00,1
92154,2016.00,Jul,16030.85,3.73,11190.00,1
92211,2016.00,Jul,28309.29,5.60,27842.44,2
92225,2016.00,Jul,23957.85,4.92,14760.00,1
92234,2016.00,Jul,39119.74,8.64,25926.00,2
92346,2016.00,Jul,15073.71,2.80,8391.00,1
92376,2016.00,Jul,38189.85,8.53,25593.00,2
92404,2016.00,Jul,37831.36,7.27,21807.00,2
92405,2016.00,Jul,19716.51,4.90,14688.00,1
92410,2016.00,Jul,21552.97,4.54,13629.00,1
92411,2016.00,Jul,28822.06,5.71,17139.00,2
92543,2016.00,Jul,31116.06,6.29,26260.37,2
92571,2016.00,Jul,33281.14,7.69,23079.00,2
93040,2016.00,Jul,82526.41,14.52,43551.00,5
93203,2016.00,Jul,18454.87,4.20,12591.00,1
93212,2016.00,Jul,16699.59,3.56,10680.00,1
93250,2016.00,Jul,14153.38,2.80,8394.00,1
93272,2016.00,Jul,14807.22,3.48,10446.00,1
93291,2016.00,Jul,17768.20,3.56,10683.00,1
93440,2016.00,Jul,13093.25,2.80,8394.00,1
93445,2016.00,Jul,14255.24,3.26,9792.00,1
93514,2016.00,Jul,52030.51,9.11,27321.00,4
93618,2016.00,Jul,20414.10,4.92,14751.00,1
93640,2016.00,Jul,21567.00,4.68,14046.00,1
93662,2016.00,Jul,15932.95,3.73,11190.00,1
93702,2016.00,Jul,15112.86,3.40,10215.00,1
93725,2016.00,Jul,23309.15,4.60,13812.00,2
93905,2016.00,Jul,29676.80,7.02,21048.00,2
93907,2016.00,Jul,15158.10,3.73,11190.00,1
93960,2016.00,Jul,45281.73,10.96,32871.00,3
94025,2016.00,Jul,9913.59,1.87,5598.00,1
94134,2016.00,Jul,11567.54,2.10,6294.00,1
94521,2016.00,Jul,16241.55,3.96,11889.00,1
94601,2016.00,Jul,12851.69,2.80,8394.00,1
94801,2016.00,Jul,9633.85,1.87,5598.00,1
94804,2016.00,Jul,27071.58,3.83,11475.00,3
94805,2016.00,Jul,7227.49,1.33,4005.00,1
95012,2016.00,Jul,10566.69,2.12,6351.00,1
95020,2016.00,Jul,12289.32,2.56,7695.00,1
95203,2016.00,Jul,20587.41,3.69,11070.00,1
95453,2016.00,Jul,17755.28,4.66,13986.00,1
95492,2016.00,Jul,11214.77,2.33,6993.00,1
95501,2016.00,Jul,33409.80,7.03,21087.00,2
95519,2016.00,Jul,12660.11,2.80,8394.00,1
95691,2016.00,Jul,14469.24,2.80,8394.00,1
95926,2016.00,Jul,17013.30,3.96,11892.00,1
95928,2016.00,Jul,14979.44,3.26,9792.00,1
95965,2016.00,Jul,33031.73,7.59,22785.00,2
95966,2016.00,Jul,16823.22,3.96,11889.00,1
96080,2016.00,Jul,64506.63,13.99,41961.00,4
90022,2016.00,Aug,18989.76,3.26,9789.00,1
90059,2016.00,Aug,12117.82,2.22,6648.00,1
90222,2016.00,Aug,10510.50,1.87,5616.00,1
90805,2016.00,Aug,46230.86,9.69,35602.49,3
90806,2016.00,Aug,11713.78,2.33,6993.00,1
91945,2016.00,Aug,15514.54,3.26,9792.00,1
91950,2016.00,Aug,13230.00,2.98,8931.00,1
92225,2016.00,Aug,23439.15,4.69,14061.00,1
92234,2016.00,Aug,20499.61,4.90,14688.00,1
92260,2016.00,Aug,20935.06,4.90,20760.23,1
92376,2016.00,Aug,57163.65,12.37,37104.00,3
92394,2016.00,Aug,14577.91,2.29,6858.00,1
92410,2016.00,Aug,18094.37,4.34,13032.00,1
92509,2016.00,Aug,25483.02,4.97,14910.00,1
92543,2016.00,Aug,30992.66,6.06,25435.70,2
92570,2016.00,Aug,27167.98,5.75,17253.00,2
93040,2016.00,Aug,69498.93,11.94,35811.00,4
93212,2016.00,Aug,19629.55,3.79,11358.00,1
93223,2016.00,Aug,37302.46,7.71,23142.00,2
93227,2016.00,Aug,51638.38,9.87,29598.00,3
93241,2016.00,Aug,12803.79,2.56,7695.00,1
93274,2016.00,Aug,17196.69,3.73,11190.00,1
93422,2016.00,Aug,21699.58,4.46,13383.00,2
93444,2016.00,Aug,10584.08,1.86,5595.00,1
93514,2016.00,Aug,33798.57,6.44,27680.27,2
93534,2016.00,Aug,17496.80,2.92,17496.80,1
93647,2016.00,Aug,13491.72,2.80,8394.00,1
93654,2016.00,Aug,78212.58,16.40,49209.00,5
93722,2016.00,Aug,41219.48,9.09,27276.00,3
93906,2016.00,Aug,11711.01,2.56,7695.00,1
93926,2016.00,Aug,33142.40,8.00,23994.00,2
93930,2016.00,Aug,17973.92,4.41,13218.00,1
93960,2016.00,Aug,52537.45,11.89,35667.00,4
94025,2016.00,Aug,67683.86,14.04,42129.00,5
94134,2016.00,Aug,13947.28,3.03,9093.00,1
94303,2016.00,Aug,11335.06,2.10,6297.00,1
94590,2016.00,Aug,8448.29,1.42,4263.00,1
94605,2016.00,Aug,16516.75,3.26,9792.00,1
94801,2016.00,Aug,35666.09,6.93,20793.00,3
94804,2016.00,Aug,9436.73,1.67,4998.00,1
95020,2016.00,Aug,35779.28,7.23,21678.00,3
95076,2016.00,Aug,39193.90,8.39,25179.00,3
95206,2016.00,Aug,13216.86,2.80,8394.00,1
95322,2016.00,Aug,14427.59,3.50,10491.00,1
95341,2016.00,Aug,18849.97,3.18,9552.00,1
95365,2016.00,Aug,16399.73,3.73,11190.00,1
95422,2016.00,Aug,19100.61,4.89,14685.00,1
95437,2016.00,Aug,14533.86,3.50,10491.00,1
95501,2016.00,Aug,13396.39,2.80,8394.00,1
95519,2016.00,Aug,18175.94,4.66,13989.00,1
95521,2016.00,Aug,16163.67,3.96,11889.00,1
95691,2016.00,Aug,14376.27,3.26,9792.00,1
95928,2016.00,Aug,12337.42,2.80,8394.00,1
95965,2016.00,Aug,14591.69,2.33,6993.00,1
95966,2016.00,Aug,36218.37,7.23,21681.00,2
95988,2016.00,Aug,14829.38,3.04,9105.00,1
96003,2016.00,Aug,17037.43,3.96,11889.00,1
96080,2016.00,Aug,42106.58,8.29,24885.00,3
90805,2016.00,Sep,21382.44,4.88,14625.00,1
91764,2016.00,Sep,19833.16,4.11,12324.00,1
91905,2016.00,Sep,32234.93,6.58,19737.00,2
92114,2016.00,Sep,31634.58,5.60,16788.00,2
92115,2016.00,Sep,12606.98,2.10,6291.00,1
92154,2016.00,Sep,14148.61,2.33,6981.00,1
92225,2016.00,Sep,48326.25,10.34,31029.00,3
92240,2016.00,Sep,18237.30,3.88,11640.00,1
92311,2016.00,Sep,17949.06,2.69,8064.00,1
92374,2016.00,Sep,14506.65,2.42,7245.00,1
92376,2016.00,Sep,14563.12,3.20,9603.00,1
92404,2016.00,Sep,15120.22,2.76,8274.00,1
92405,2016.00,Sep,26026.35,3.52,10545.00,1
92410,2016.00,Sep,19674.90,4.50,13494.00,1
92570,2016.00,Sep,21381.01,4.80,14403.00,1
92571,2016.00,Sep,12367.91,2.42,7245.00,1
93040,2016.00,Sep,10891.73,1.86,5595.00,1
93203,2016.00,Sep,16022.72,3.34,10014.00,1
93204,2016.00,Sep,14680.61,3.12,9345.00,1
93241,2016.00,Sep,14194.92,3.03,9093.00,1
93247,2016.00,Sep,17502.11,3.49,10467.00,1
93274,2016.00,Sep,12841.08,2.67,8010.00,1
93280,2016.00,Sep,13237.57,2.67,8010.00,1
93291,2016.00,Sep,15943.24,3.56,10680.00,1
93292,2016.00,Sep,9577.91,1.82,5457.00,1
93514,2016.00,Sep,51670.79,9.72,29166.00,3
93618,2016.00,Sep,29556.90,5.98,17946.00,2
93630,2016.00,Sep,18864.94,3.73,11190.00,1
93638,2016.00,Sep,26200.81,5.89,17658.00,2
93648,2016.00,Sep,19399.20,4.66,13989.00,1
93654,2016.00,Sep,49723.85,11.13,33381.00,3
93722,2016.00,Sep,14413.82,3.26,9792.00,1
93725,2016.00,Sep,11786.59,2.45,7344.00,1
93727,2016.00,Sep,11664.55,3.34,10014.00,1
93906,2016.00,Sep,14571.64,3.50,10491.00,1
93926,2016.00,Sep,14487.68,3.66,10974.00,1
93927,2016.00,Sep,26097.48,5.80,17415.00,2
93930,2016.00,Sep,10668.63,1.82,5448.00,1
93960,2016.00,Sep,13333.66,3.03,9093.00,1
94025,2016.00,Sep,24637.67,5.59,16764.00,2
94303,2016.00,Sep,14013.94,3.26,9792.00,1
94565,2016.00,Sep,28243.57,6.41,19239.00,2
94603,2016.00,Sep,13821.32,3.65,10962.00,1
94801,2016.00,Sep,50914.48,10.79,32361.00,4
94803,2016.00,Sep,12861.40,2.86,8568.00,1
94804,2016.00,Sep,68012.58,14.20,42597.00,5
94805,2016.00,Sep,16194.46,2.91,8727.00,1
95301,2016.00,Sep,33697.18,7.99,23970.00,2
95322,2016.00,Sep,18226.96,4.43,13290.00,1
95334,2016.00,Sep,13920.35,2.67,8010.00,1
95437,2016.00,Sep,12597.58,2.80,8394.00,1
95490,2016.00,Sep,12404.18,3.03,9093.00,1
95501,2016.00,Sep,18961.69,4.90,14688.00,1
95519,2016.00,Sep,12726.08,2.80,8394.00,1
95551,2016.00,Sep,25550.84,7.23,21681.00,2
95605,2016.00,Sep,33926.23,7.30,21891.00,2
95691,2016.00,Sep,13645.67,2.33,6978.00,1
95965,2016.00,Sep,49476.05,11.25,33762.00,3
96003,2016.00,Sep,21055.41,3.96,11889.00,1
96080,2016.00,Sep,14762.88,3.03,9093.00,1
90022,2016.00,Oct,23060.62,4.90,14688.00,1
90280,2016.00,Oct,14270.99,3.10,9306.00,1
91733,2016.00,Oct,25873.14,4.88,14625.00,1
92105,2016.00,Oct,14352.74,3.85,11544.00,1
92115,2016.00,Oct,13047.19,1.86,5595.00,1
92328,2016.00,Oct,15779.98,2.66,7971.00,1
92544,2016.00,Oct,19923.51,4.80,14403.00,1
92553,2016.00,Oct,14926.80,3.11,9330.00,1
92571,2016.00,Oct,36441.33,8.29,24873.00,2
92582,2016.00,Oct,15453.47,3.45,10344.00,1
93040,2016.00,Oct,15787.16,2.66,7974.00,1
93221,2016.00,Oct,16145.70,4.22,12675.00,1
93230,2016.00,Oct,16995.15,3.34,10014.00,1
93960,2016.00,Oct,24595.50,5.49,16470.00,2
94565,2016.00,Oct,16152.66,3.26,9792.00,1
94603,2016.00,Oct,14024.56,2.33,6996.00,1
95020,2016.00,Oct,13623.75,3.03,9093.00,1
95322,2016.00,Oct,18956.37,4.97,14922.00,1
95691,2016.00,Oct,15764.92,3.56,10695.00,1
91905,2016.00,Nov,39905.05,8.18,24546.00,2
91950,2016.00,Nov,15339.45,3.72,11148.00,1
92021,2016.00,Nov,14938.35,3.47,10404.00,1
92025,2016.00,Nov,49705.08,8.16,24480.00,5
92102,2016.00,Nov,20413.10,3.73,11190.00,1
92111,2016.00,Nov,10648.27,1.92,5772.00,1
92113,2016.00,Nov,17138.04,3.73,11190.00,1
92114,2016.00,Nov,153865.73,29.55,88650.00,9
92115,2016.00,Nov,32955.25,7.21,21645.00,2
92120,2016.00,Nov,14204.97,3.53,10599.00,1
92139,2016.00,Nov,16040.85,4.03,12078.00,1
92374,2016.00,Nov,16624.56,3.22,9654.00,1
93203,2016.00,Nov,12033.42,2.23,6675.00,1
93257,2016.00,Nov,33532.08,6.86,20577.00,2
93280,2016.00,Nov,34205.33,7.57,22698.00,2
93292,2016.00,Nov,14220.44,3.22,9273.00,1
93307,2016.00,Nov,15507.48,2.89,8679.00,1
93609,2016.00,Nov,12143.93,2.23,6675.00,1
93638,2016.00,Nov,15666.50,3.12,9345.00,1
93654,2016.00,Nov,20619.34,3.60,10800.00,1
93704,2016.00,Nov,17456.65,3.78,11349.00,1
93906,2016.00,Nov,33935.21,7.86,23565.00,2
93926,2016.00,Nov,30855.74,7.53,22587.00,2
93927,2016.00,Nov,30387.81,7.46,22380.00,2
93960,2016.00,Nov,13266.80,3.14,9423.00,1
94303,2016.00,Nov,14148.55,3.09,9282.00,1
94565,2016.00,Nov,12865.74,3.32,9951.00,1
94804,2016.00,Nov,25977.91,4.69,14079.00,2
94931,2016.00,Nov,11569.33,2.10,6294.00,1
95122,2016.00,Nov,14695.65,3.62,10848.00,1
95301,2016.00,Nov,18996.54,4.01,12018.00,1
95422,2016.00,Nov,20184.09,4.05,12153.00,1
95501,2016.00,Nov,10992.36,2.16,6489.00,1
95928,2016.00,Nov,24454.04,5.13,15390.00,2
96080,2016.00,Nov,31741.70,6.87,20610.00,2
90001,2016.00,Dec,16723.44,3.55,10638.00,1
90220,2016.00,Dec,25696.35,4.43,13296.00,1
90262,2016.00,Dec,11123.30,1.99,5982.00,1
91766,2016.00,Dec,22827.71,4.43,13296.00,1
91902,2016.00,Dec,21714.00,4.96,14886.00,1
92025,2016.00,Dec,29702.34,4.90,14688.00,3
92114,2016.00,Dec,17156.83,3.31,9936.00,1
92173,2016.00,Dec,13630.76,2.21,6624.00,1
92225,2016.00,Dec,18355.05,2.84,8523.00,1
92234,2016.00,Dec,19071.15,4.21,12642.00,1
92395,2016.00,Dec,18148.91,3.26,9792.00,1
92570,2016.00,Dec,14332.50,3.20,9603.00,1
92586,2016.00,Dec,13008.72,2.80,8394.00,1
92704,2016.00,Dec,15311.48,2.22,6648.00,1
93247,2016.00,Dec,29204.26,6.62,19872.00,2
93257,2016.00,Dec,14267.49,2.45,7344.00,1
93286,2016.00,Dec,12984.03,2.80,8394.00,1
93458,2016.00,Dec,11995.52,2.44,7314.00,1
93514,2016.00,Dec,16856.98,3.20,9603.00,1
93654,2016.00,Dec,30511.42,6.78,20328.00,2
93725,2016.00,Dec,11786.59,2.45,7344.00,1
93905,2016.00,Dec,20653.35,4.57,13704.00,2
93960,2016.00,Dec,11257.99,2.53,7584.00,1
94553,2016.00,Dec,12927.18,2.80,8394.00,1
95521,2016.00,Dec,13993.31,3.26,9792.00,1
95551,2016.00,Dec,70048.33,17.11,51342.00,5
95605,2016.00,Dec,17269.83,3.96,11892.00,1
95691,2016.00,Dec,15360.31,3.68,11034.00,1
95965,2016.00,Dec,13569.55,2.87,8610.00,1
95993,2016.00,Dec,14094.35,2.80,8394.00,1
90222,2017.00,Jan,14188.31,2.45,7344.00,1
90262,2017.00,Jan,28595.48,4.87,14622.00,2
90280,2017.00,Jan,13875.46,2.88,8643.00,1
91764,2017.00,Jan,18045.72,3.66,10974.00,1
92025,2017.00,Jan,9872.04,1.63,4896.00,1
92102,2017.00,Jan,32290.06,6.94,20817.00,2
92114,2017.00,Jan,50039.79,10.03,30096.00,3
92139,2017.00,Jan,13849.60,2.65,7950.00,1
92225,2017.00,Jan,37163.46,7.44,22308.00,2
92234,2017.00,Jan,20314.55,4.80,14403.00,1
92311,2017.00,Jan,18090.64,4.37,13098.00,1
92376,2017.00,Jan,66274.94,13.89,41685.00,4
92395,2017.00,Jan,14128.73,3.02,9051.00,1
92405,2017.00,Jan,24900.22,4.83,14481.00,1
92411,2017.00,Jan,16997.03,2.52,7557.00,1
93001,2017.00,Jan,10493.96,1.40,4206.00,1
93257,2017.00,Jan,37707.75,8.55,25662.00,2
93446,2017.00,Jan,15619.79,3.17,9513.00,1
93618,2017.00,Jan,111652.18,25.02,75060.00,8
93646,2017.00,Jan,15043.57,2.45,7344.00,1
93647,2017.00,Jan,16537.19,3.75,11259.00,1
93706,2017.00,Jan,39398.31,9.27,27801.00,2
93926,2017.00,Jan,11077.75,2.35,7059.00,1
93927,2017.00,Jan,11959.26,2.33,6996.00,1
93960,2017.00,Jan,22565.47,4.83,14505.00,2
94801,2017.00,Jan,10263.98,1.90,5685.00,1
95204,2017.00,Jan,20547.45,4.92,14751.00,1
95322,2017.00,Jan,21893.51,5.54,16620.00,2
95482,2017.00,Jan,17211.99,4.62,13860.00,1
90059,2017.00,Feb,13742.36,3.10,9306.00,1
90222,2017.00,Feb,11141.40,1.63,4896.00,1
90280,2017.00,Feb,11251.65,1.51,4530.00,1
92105,2017.00,Feb,16758.90,2.65,7950.00,1
92114,2017.00,Feb,14501.94,2.30,6897.00,1
92225,2017.00,Feb,62189.97,14.57,43719.00,3
